110,0.5,22,5.2371,66.562
90,0.4,18,2.4356,70.593
70,0.4,14,1.1775,72.526
90,0.5,10,1.4055,72.86
70,0.4,18,1.6417,71.87
110,0.5,18,3.3689,70.037
130,0.4,26,5.691,67.301
70,0.7,14,2.3836,67.966
110,0.6,26,5.3444,66.12
130,0.7,14,4.9724,66.831
110,0.7,14,3.6591,69.002
110,0.7,26,6.6732,66.555
130,0.5,14,3.7838,70.011
130,0.4,10,2.493,69.763
90,0.4,22,2.6833,68.646
110,0.4,22,3.8707,66.945
90,0.6,26,4.5439,67.373
150,0.6,22,7.1212,66.538
150,0.4,18,3.5284,71.064
130,0.7,22,6.6624,66.176
150,0.5,18,5.4363,66.215
90,0.7,18,4.0739,67.935
90,0.4,14,2.1278,68.398
90,0.5,22,3.5459,68.243
150,0.7,18,6.1813,67.09
130,0.4,18,3.6603,67.514
130,0.5,26,6.7266,66.445
70,0.6,14,2.2785,69.154
150,0.5,22,5.5645,66.189
90,0.7,14,3.0202,67.294
110,0.7,10,2.7875,68.602
90,0.5,26,3.8004,66.505
150,0.4,26,5.8717,67.35
150,0.6,18,5.8375,66.233
150,0.4,10,2.1252,73.669
90,0.6,14,2.5685,71.332
70,0.5,10,1.299,71.644
90,0.6,10,1.9105,71.927
90,0.6,22,3.7074,67.129
150,0.7,22,9.3377,65.215
130,0.7,26,7.2583,64.844
110,0.5,10,2.3742,72.191
130,0.5,22,5.2624,66.918
130,0.6,18,5.3471,67.215
110,0.5,14,2.6783,69.808
110,0.4,26,4.2108,67.774
130,0.6,26,6.8227,67.42
150,0.7,10,4.8798,66.424
70,0.6,22,3.1607,69.283
130,0.6,22,5.0861,65.67
70,0.6,26,3.2886,69.647
150,0.6,14,5.507,66.945
70,0.4,26,2.6319,70.186
110,0.6,10,2.3496,72.951
150,0.4,22,4.5492,67.81
70,0.6,10,1.8192,68.769
110,0.6,22,5.3476,65.741
90,0.7,22,5.5381,65.236
110,0.4,14,2.0953,71.04
70,0.7,26,4.18,68.453
70,0.5,22,2.8923,68.479
130,0.7,10,3.2176,68.972
70,0.6,18,3.2112,66.562
150,0.4,14,3.7215,67.237
130,0.4,14,3.0654,69.328
130,0.6,10,3.1513,69.011
110,0.4,18,2.9715,69.792
110,0.4,10,1.6117,71.78
150,0.7,14,6.0749,67.613
130,0.5,10,2.3321,71.127
70,0.5,18,2.2465,71.526
70,0.5,26,3.3623,67.593
110,0.7,18,4.775,68.142
70,0.4,22,2.5001,68.368
130,0.5,18,4.0572,66.788
150,0.5,26,5.8988,65.243
130,0.4,22,5.0236,66.863
70,0.7,18,3.2218,70.375
110,0.6,14,3.6094,67.583
150,0.6,10,3.6553,68.934
110,0.6,18,3.8709,68.446
90,0.6,18,4.0367,67.546
90,0.4,10,1.2046,74.309
70,0.5,14,2.1878,69.328
90,0.5,18,3.4462,67.376
70,0.4,10,1.1349,71.57
90,0.7,26,6.1369,66.985
150,0.5,10,2.9013,69.478
130,0.7,18,5.5319,66.638
70,0.7,22,3.2947,66.389
70,0.7,10,1.7988,69.828
90,0.7,10,2.0907,71.191
130,0.6,14,3.7962,67.31
110,0.7,22,5.7302,64.972
150,0.7,26,8.1948,65.677
110,0.5,26,4.7878,65.711
150,0.6,26,8.0125,66.686
90,0.4,26,3.3422,66.617
150,0.5,14,4.0499,67.334
90,0.5,14,2.9286,67.708
