300,0.3,14,5.4762,69.977
100,0.3,15,2.0096,73.584
200,0.7,15,10.256,64.844
300,0.4,12,5.437,64.844
250,0.4,12,3.7419,68.758
150,0.5,13,4.9235,64.844
100,0.3,10,0.72623,80.328
150,0.2,12,1.1688,79.303
300,0.3,12,8.6083,64.844
250,0.4,15,3.8206,66.73
150,0.3,12,2.2043,68.758
200,0.3,15,2.1968,70.08
100,0.5,11,1.2012,72.231
300,0.5,13,10.297,64.844
50,0.2,11,0.46651,66.73
250,0.5,11,7.3278,64.844
250,0.7,13,11.019,64.844
150,0.2,11,1.7308,70.08
100,0.5,11,2.114,64.844
150,0.4,13,4.2075,64.844
250,0.8,11,7.1487,68.44
200,0.3,10,2.4991,75.439
300,0.8,10,15.537,64.844
250,0.8,12,5.2634,64.844
250,0.5,10,4.9672,64.844
100,0.3,11,1.1564,73.811
50,0.8,11,1.3536,70.08
100,0.8,11,3.5508,64.844
50,0.2,12,0.44177,81.028
100,0.8,15,6.262,64.844
50,0.4,12,1.7242,75.58
300,0.8,11,6.2133,73.811
100,0.4,14,1.9357,73.979
150,0.4,11,2.1109,76.97
250,0.8,12,13.21,64.844
150,0.8,11,6.1041,64.844
150,0.5,12,2.4346,74.6
150,0.5,12,5.451,64.844
150,0.8,13,5.58,64.844
100,0.2,11,1.0107,75.908
300,0.2,10,2.7242,65.08
200,0.8,13,9.1139,64.844
100,0.8,11,2.8694,75.142
300,0.5,15,8.6424,66.097
150,0.4,14,3.8741,73.334
300,0.4,14,7.544,64.844
150,0.3,10,1.19,76.584
100,0.2,10,0.58103,76.687
100,0.7,10,3.8775,64.844
300,0.8,10,11.133,64.844
250,0.8,11,9.6359,64.844
100,0.7,14,2.618,64.844
150,0.5,14,5.1138,64.844
200,0.2,12,1.393,75.657
200,0.8,15,5.5977,64.844
100,0.7,13,3.0993,73.811
50,0.3,14,0.55164,77.572
200,0.8,15,6.0912,64.844
150,0.8,10,3.5643,70.08
200,0.5,11,7.5828,64.844
200,0.5,14,5.1227,64.844
50,0.2,10,0.25804,76.495
300,0.2,12,5.5558,73.811
200,0.8,11,9.0634,66.122
100,0.3,12,1.517,68.758
250,0.2,15,3.8136,64.844
100,0.5,14,3.4762,70.08
200,0.2,13,1.7028,75.563
200,0.2,15,2.4756,72.13
250,0.4,13,8.6065,64.844
150,0.5,15,6.4226,64.844
300,0.3,10,2.6007,74.6
150,0.8,13,7.3312,64.844
200,0.3,14,5.0887,64.844
300,0.2,10,4.021,64.844
300,0.5,11,4.0918,75.649
100,0.8,10,3.7655,64.844
300,0.2,12,2.2292,74.294
50,0.2,14,0.52425,75.877
150,0.2,12,1.887,75.58
100,0.8,14,4.3359,64.844
50,0.4,14,0.73271,73.811
50,0.2,10,0.55473,73.811
200,0.8,11,8.6043,69.191
150,0.4,12,3.6763,64.844
50,0.2,11,0.46212,76.687
250,0.8,15,11.212,64.844
200,0.3,12,2.8677,75.657
50,0.4,15,2.3604,70.08
100,0.4,12,1.664,67.193
300,0.3,12,5.4253,68.758
300,0.8,15,11.38,64.844
300,0.3,13,3.8014,73.057
150,0.5,15,5.9905,64.844
150,0.4,11,2.4121,64.844
50,0.4,12,0.51033,79.024
100,0.5,11,2.5643,73.811
200,0.4,14,2.5654,75.58
100,0.3,10,1.1554,73.811
200,0.4,10,1.8783,78.485
50,0.7,14,1.1063,70.08
150,0.4,15,5.3625,73.334
150,0.7,15,3.5316,64.844
200,0.7,10,6.7697,67.422
150,0.7,13,5.957,64.844
100,0.4,10,1.0909,75.657
50,0.8,12,1.8019,64.844
250,0.3,12,5.2157,69.583
100,0.5,13,2.3559,65.205
100,0.3,14,1.8651,69.583
150,0.2,13,1.9582,66.73
250,0.3,11,5.9732,65.205
100,0.3,13,1.4707,73.811
300,0.5,11,4.1336,72.231
150,0.2,11,0.93433,76.208
300,0.3,13,5.1839,73.811
250,0.8,13,9.1884,64.844
150,0.8,13,7.0443,64.844
250,0.2,10,1.4866,68.758
250,0.5,15,4.8999,70.08
50,0.8,11,2.5221,64.844
100,0.7,10,1.7199,73.811
300,0.7,12,10.964,64.844
250,0.3,13,3.8595,68.758
200,0.2,12,1.8755,73.811
200,0.3,15,4.0344,68.758
100,0.3,14,2.0439,73.811
150,0.3,13,2.7698,71.965
300,0.8,14,19.376,64.844
250,0.3,10,2.964,70.203
50,0.4,15,0.70015,64.844
50,0.5,13,1.4446,74.294
300,0.2,12,2.1045,73.811
300,0.5,10,7.3191,64.844
200,0.7,11,4.9112,64.844
150,0.3,10,2.1518,71.965
300,0.5,14,5.2497,73.811
250,0.4,14,4.1698,68.231
50,0.2,15,0.33158,75.58
250,0.4,14,3.4052,73.811
250,0.4,12,5.0591,70.08
250,0.2,12,5.5945,69.191
200,0.2,11,2.0616,75.558
250,0.2,15,3.2119,68.83
250,0.8,10,9.8616,64.844
50,0.8,13,0.89907,76.546
50,0.7,10,2.0817,70.621
300,0.4,13,10.761,64.844
100,0.2,13,1.9302,64.844
150,0.3,15,4.8677,70.08
200,0.3,15,2.0194,71.141
250,0.8,14,8.7511,64.844
50,0.5,15,2.2261,74.294
300,0.3,15,8.8891,64.844
50,0.3,10,0.66661,75.877
100,0.4,11,1.4422,73.811
50,0.7,11,2.026,70.08
250,0.3,13,2.3773,74.63
200,0.4,12,4.8285,64.844
50,0.7,14,1.3278,77.554
100,0.2,14,1.5173,75.877
150,0.2,13,1.7031,76.687
200,0.2,14,1.4648,72.554
250,0.3,10,3.6385,73.811
100,0.8,12,2.4582,68.83
250,0.8,10,8.5,68.758
200,0.4,11,4.0072,64.844
150,0.3,14,2.428,73.811
50,0.7,13,1.8824,64.844
100,0.2,12,0.83286,77.59
100,0.7,15,6.1656,64.844
150,0.7,14,7.298,64.844
200,0.7,15,7.8031,69.583
150,0.2,14,1.9659,73.811
250,0.7,13,9.0444,64.844
150,0.5,11,3.2857,75.558
250,0.7,10,3.5705,72.231
50,0.8,14,3.4587,64.844
200,0.5,14,6.555,64.844
250,0.3,15,3.9781,69.583
50,0.5,10,0.61026,68.554
200,0.4,15,7.0423,64.844
100,0.2,10,0.60506,81.983
250,0.3,15,6.0448,64.844
250,0.4,15,5.5681,71.504
150,0.7,12,8.6969,64.844
100,0.2,14,1.2496,66.097
200,0.3,13,3.0685,64.844
200,0.3,10,2.4111,73.811
300,0.8,14,12.725,64.844
150,0.8,12,3.1732,70.08
200,0.3,14,2.5305,68.758
150,0.4,15,3.477,64.844
250,0.7,12,11.979,64.844
200,0.5,15,5.1792,64.844
100,0.3,13,0.89786,75.417
150,0.3,14,2.3461,72.475
250,0.8,11,7.6997,64.844
50,0.7,11,1.4259,70.08
150,0.8,15,12.409,64.844
50,0.4,14,0.91202,75.417
150,0.5,10,3.298,64.844
50,0.8,10,0.98972,79.311
300,0.7,15,6.4857,64.844
300,0.8,10,14.954,64.844
100,0.7,14,3.7805,64.844
150,0.8,14,4.3248,68.758
100,0.8,13,3.7567,73.979
300,0.3,11,2.5502,74.878
50,0.8,14,2.8054,64.844
100,0.7,12,2.3258,73.811
50,0.7,12,0.83426,73.811
150,0.2,10,0.82649,75.657
200,0.2,15,3.0654,65.782
100,0.4,15,1.6655,74.819
300,0.8,11,5.3326,69.583
150,0.2,10,0.85179,78.078
150,0.2,10,1.4268,76.729
300,0.8,14,13.507,64.844
100,0.3,11,0.80477,75.882
300,0.8,15,12.414,64.844
150,0.2,15,1.5968,75.58
300,0.8,12,13.741,64.844
200,0.4,15,4.1932,70.08
150,0.4,14,3.8741,72.231
250,0.2,14,1.9024,71.991
250,0.2,13,1.9826,74.6
300,0.2,13,2.6739,69.583
200,0.5,12,6.2916,64.844
200,0.7,12,6.8407,64.844
100,0.3,15,2.2396,70.08
