135.63,114.82,121.26,130.85,122.27
129.13,117.86,175.04,216.46,110.37
118.34,192.76,175.74,131.43,142.25
191.34,140.09,118.94,166.93,178.84
118.48,122.39,109.66,124.68,121.02
