1.8018,15.378,15.378
1.489,11.991,11.991
1.6833,10.043,10.043
1.4361,9.4986,9.4986
1.4688,8.6637,8.6637
3.1947,15.737,15.737
3.3381,13.311,13.311
4.0441,15.155,15.155
3.6458,11.466,11.466
3.4852,11.636,11.636
6.2906,16.041,16.041
9.2621,18.888,18.888
6.5617,32.281,32.281
6.3498,33.654,33.654
6.1649,33.934,33.934
20.15,36.298,36.298
21.464,34.11,34.11
13.097,35.196,35.196
19.838,36.127,36.127
17.512,43.873,43.873
32.637,44.352,44.352
23.394,42.237,42.237
59.517,47.008,47.008
19.991,47.447,47.447
22.624,37,37
78.311,54.612,54.612
44.597,55.465,55.465
60.933,50.048,50.048
67.983,50.967,50.967
60.994,48.598,48.598
108.66,93.969,93.969
194.29,94.345,94.345
75.427,92.131,92.131
206.44,110.11,110.11
65.985,97.966,97.966
