2.0132,15.378,15.378
1.6835,11.991,11.991
1.6525,10.043,10.043
1.6142,9.4986,9.4986
1.7315,8.6637,8.6637
3.569,15.737,15.737
4.0429,13.311,13.311
4.8897,15.155,15.155
3.6021,11.466,11.466
3.6221,11.636,11.636
11.683,16.041,16.041
8.1699,18.888,18.888
7.5632,32.281,32.281
11.683,33.654,33.654
6.8297,33.934,33.934
13.283,36.298,36.298
22.901,34.11,34.11
27.996,35.196,35.196
17.991,36.127,36.127
18.948,42.571,42.571
57.6,42.949,42.949
33.364,40.308,40.308
25.27,48.164,48.164
33.933,46.473,46.473
34.266,36.753,36.753
87.273,52.315,52.315
62.963,53.189,53.189
49.226,51.527,51.527
59.194,51.925,51.925
64.441,43.16,43.16
151.76,103.35,103.35
176.28,89.656,89.656
177.32,96.441,96.441
123.62,105.71,105.71
113.99,95.459,95.459
