1.5139,15.378,15.378
1.0677,11.991,11.991
1.0794,10.043,10.043
1.1031,9.4986,9.4986
1.1232,8.6637,8.6637
2.5479,15.737,15.737
3.3787,12.294,14.223
2.4931,15.155,15.155
2.4755,11.466,11.466
2.7231,11.636,11.636
5.2002,16.041,16.041
4.9608,18.888,18.888
5.8533,32.281,32.281
4.9083,33.654,43.746
4.5775,33.934,33.934
10.845,36.298,36.298
9.8645,34.11,34.11
17.628,33.567,42.496
8.3877,36.127,39.992
12.258,42.571,42.571
29.344,41.372,41.372
16.561,40.308,40.308
16.002,46.214,46.214
24.886,45.051,45.051
15.125,35.764,35.764
61.782,48.435,48.296
60.899,48.802,48.802
58.434,46.053,46.053
38.307,49.961,49.961
47.205,43.16,43.16
89.359,93.127,102.08
92.924,91.313,91.313
47.67,92.385,100.49
66.335,91.52,96.357
85.641,84.229,84.229
