1.2222,15.378,15.378
0.82234,11.991,11.991
0.86458,10.043,10.043
0.80381,9.4986,9.4986
0.87874,8.6637,8.6637
3.1442,15.281,15.737
2.1266,13.311,13.311
1.9486,15.155,15.155
1.8762,11.466,11.466
2.4718,11.636,11.636
5.5884,15.976,16.783
5.5162,18.334,19.542
3.9776,32.281,32.281
4.188,33.654,33.654
6.3778,33.654,38.839
12.983,36.298,36.298
7.8537,34.11,34.11
11.213,35.196,35.196
7.4713,36.127,36.127
7.9768,42.571,42.571
15.059,42.846,46.952
22.367,42.237,42.237
15.037,47.905,52.629
21.626,44.607,54.578
14.519,34.974,34.974
49.797,48.36,48.911
27.064,51.841,60.224
37.389,48.263,48.263
52.167,45.156,55.495
26.674,43.48,43.48
85.867,98.067,129.98
69.167,89.45,108.58
74.312,92.901,92.901
98.468,92.829,92.829
71.348,83.352,83.352
