1.3877,9.18,,a03s,b05s,b06s,a04s,c01s,c02s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1.2449,7.6277,,a03s,c01s,b05s,a04s,b06s,c02s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1.133,10.326,,c03s,b05s,a01s,b06s,c04s,a02s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1.1417,10.282,,c03s,b01s,a05s,a06s,b02s,c04s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1.1612,6.8904,,a03s,b05s,a04s,c01s,c02s,b06s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.8931,17.832,,b03s,a07s,a05s,c01s,a08s,c09s,c02s,a06s,c10s,b04s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
9.0087,14.442,,a01s,c03s,b09s,b05s,a07s,a08s,b06s,c04s,b10s,a02s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
7.1784,13.993,,c07s,a03s,c05s,a09s,b01s,c06s,a04s,c08s,b02s,a10s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
6.5032,16.842,,c05s,a07s,a03s,b01s,a04s,b02s,b09s,c06s,a08s,b10s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.7434,12.967,,c07s,b01s,a09s,c08s,a05s,a10s,a06s,c03s,c04s,b02s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
16.702,19.298,,c13s,a09s,b07s,b03s,c05s,a10s,c14s,c01s,b04s,a11s,c06s,a12s,b08s,c02s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
14.847,23.573,,c03s,a11s,b05s,c13s,b07s,a09s,b06s,c04s,a12s,b01s,b08s,b02s,c14s,a10s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
11.643,38.787,,a11s,b07s,b05s,c09s,b03s,a12s,c13s,a01s,b04s,b06s,c14s,a02s,c10s,b08s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
11.067,44.691,,c05s,a11s,c13s,a09s,a12s,c01s,b07s,c06s,b03s,c02s,b08s,b04s,a10s,c14s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
50.159,31.777,,c01s,c09s,b03s,c13s,b04s,a11s,a07s,c02s,c10s,b05s,a08s,a12s,c14s,b06s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
88.882,51.704,,a17s,c01s,b05s,b11s,a03s,b06s,a18s,b12s,c15s,b07s,b08s,a04s,c02s,a13s,a14s,c16s,b09s,b10s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
61.509,54.83,,a17s,b09s,a18s,c05s,b07s,b15s,a13s,a01s,b11s,c03s,b16s,b08s,a14s,c04s,b12s,c06s,a02s,b10s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
59.349,61.783,,b07s,a01s,a11s,c03s,b05s,b08s,c09s,b17s,b15s,c10s,c13s,a02s,b16s,b18s,a12s,c14s,b06s,c04s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
112.44,54.133,,a05s,c13s,c11s,b01s,c15s,a07s,c16s,a08s,b17s,b02s,b18s,a06s,b09s,c12s,a03s,c14s,a04s,b10s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
110.94,55.769,,c17s,b09s,b13s,b10s,a15s,c07s,c08s,a01s,b03s,c18s,a11s,c05s,a16s,a12s,b14s,b04s,a02s,c06s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
128.49,70.375,,a19s,c07s,a21s,c13s,a20s,c15s,b01s,c09s,b03s,a05s,a17s,c16s,a11s,a18s,b02s,c23s,a12s,c10s,c08s,c24s,a06s,c14s,b04s,a22s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
123.39,75.344,,b07s,a21s,c01s,c03s,b17s,b19s,a23s,c11s,b18s,b05s,a13s,b09s,a22s,b06s,b10s,c12s,b15s,b16s,c04s,b20s,c02s,a14s,a24s,b08s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
83.926,87.414,,b07s,b13s,c03s,a09s,b14s,a11s,c15s,b05s,c17s,b08s,a19s,b06s,a12s,b23s,a10s,a21s,c04s,c01s,c02s,a22s,c16s,a20s,b24s,c18s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
155.65,91.345,,b17s,c05s,b23s,a09s,a07s,b24s,c21s,a10s,a19s,b15s,a13s,a20s,b11s,c01s,b12s,a03s,c22s,a08s,b18s,a04s,c02s,b16s,a14s,c06s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
261.3,57.743,,a19s,b15s,c09s,c01s,b17s,a07s,a11s,b03s,c13s,b16s,b04s,a12s,b21s,c14s,c02s,a05s,a20s,c10s,b22s,c23s,a06s,a08s,c24s,b18s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
386.4,104.92,,a15s,b07s,c01s,b03s,c29s,b19s,a23s,b21s,b25s,a24s,c11s,c27s,b13s,b14s,c28s,b22s,a31s,b20s,a17s,b08s,c05s,c30s,a32s,c09s,b26s,c12s,a16s,c06s,a18s,c10s,b04s,c02s,[],[],[],[],[],[],[],[]
748.42,93.551,,a31s,b27s,c15s,c16s,a29s,c23s,a19s,c01s,b28s,a07s,c21s,b11s,c03s,b12s,a13s,c04s,c02s,a32s,c24s,a20s,c17s,a05s,c25s,a30s,c26s,a14s,a06s,a08s,c18s,b09s,b10s,c22s,[],[],[],[],[],[],[],[]
715.81,87.038,,a17s,b03s,b25s,c01s,a09s,a13s,c23s,c24s,b31s,c05s,a19s,b15s,a20s,b16s,c27s,b32s,a14s,b04s,b11s,c02s,a29s,b21s,a10s,a07s,c28s,b22s,a08s,a18s,b12s,a30s,b26s,c06s,[],[],[],[],[],[],[],[]
503.83,99.229,,b21s,a11s,c13s,a29s,b23s,b27s,c31s,a07s,b15s,a30s,c05s,c14s,b24s,c01s,a12s,c19s,b17s,a25s,b28s,a09s,b22s,a08s,c02s,b03s,c06s,a10s,c32s,b16s,b18s,b04s,a26s,c20s,[],[],[],[],[],[],[],[]
300.38,107,,a31s,c19s,b15s,a23s,c20s,b05s,c29s,b06s,a17s,a01s,b11s,b25s,c21s,a32s,a24s,b16s,b03s,c07s,a02s,c27s,a18s,a09s,b26s,c30s,a10s,c08s,a13s,c22s,a14s,b12s,b04s,c28s,[],[],[],[],[],[],[],[]
727.9,203.95,,b35s,b19s,c07s,b17s,a25s,a37s,a15s,c27s,b31s,a23s,b05s,c01s,c02s,b33s,b09s,a03s,b11s,b06s,a04s,c29s,c21s,a39s,b18s,a16s,b20s,b34s,c13s,b36s,c28s,b32s,c14s,c30s,a38s,b10s,a40s,a26s,c22s,a24s,c08s,b12s
1006.2,221.53,,c25s,b27s,c29s,a09s,c30s,a21s,b01s,b39s,b11s,a13s,a15s,b23s,b28s,c19s,a35s,c26s,b03s,b17s,c05s,a36s,c06s,a10s,b18s,a22s,b33s,b04s,b40s,a07s,c37s,c31s,b24s,a16s,c32s,b34s,b12s,a14s,c20s,c38s,a08s,b02s
921.1,240.37,,b01s,a11s,a23s,b31s,c17s,b21s,c05s,b15s,a25s,a27s,a37s,c19s,c39s,b07s,b32s,c06s,a12s,b08s,a13s,c18s,b03s,a28s,b09s,a38s,b02s,b35s,c29s,b22s,b10s,a14s,b16s,c30s,a33s,c40s,a24s,b36s,c20s,a34s,a26s,b04s
1331.8,222.66,,b31s,a25s,c05s,b35s,c01s,a26s,a33s,c21s,b15s,a17s,a34s,b19s,c06s,a18s,b36s,c11s,c09s,a13s,c39s,a03s,b23s,c02s,c37s,b29s,a27s,b32s,a14s,c10s,c12s,b20s,b24s,a07s,c40s,a04s,c22s,b16s,a28s,b30s,a08s,c38s
700.17,212.4,,b11s,a19s,c09s,b27s,a23s,c25s,c07s,a29s,b12s,c39s,c33s,a21s,b17s,c01s,b15s,c02s,a37s,b35s,a38s,b05s,c03s,a30s,b28s,c10s,c34s,b36s,a24s,a22s,c31s,b06s,b18s,c08s,a13s,c26s,b16s,a20s,c40s,a14s,c32s,c04s
