1.9364,15.378,15.378
1.6701,11.991,11.991
1.5837,10.043,10.043
1.5651,9.4986,9.4986
1.5965,8.6637,8.6637
3.5509,15.737,15.737
3.7727,13.311,13.311
3.7915,15.155,15.155
3.7356,11.466,11.466
4.0425,11.636,11.636
8.2184,16.041,16.041
7.015,18.888,18.888
8.6015,32.281,32.281
8.2033,36.798,36.798
6.8526,33.934,33.934
19.409,36.298,36.298
20.016,34.11,34.11
16.798,35.196,35.196
11.29,36.835,36.835
13.25,47.207,47.207
27.268,45.388,45.388
26.313,45.294,45.294
27.095,47.905,47.905
38.731,45.602,45.602
61.507,34.667,34.667
46.456,52.965,52.965
46.976,55.085,55.085
124.47,51.493,51.493
40.117,53.282,53.282
57.252,46.463,46.463
79.467,106.56,106.56
170.74,100.94,100.94
70.979,107.17,107.17
72.899,102.19,102.19
118.47,84.707,84.707
