2.1177,15.378,15.378
1.8458,11.991,11.991
1.7668,10.043,10.043
1.7431,9.4986,9.4986
1.755,8.6637,8.6637
3.727,15.737,15.737
3.7133,13.311,13.311
3.724,15.155,15.155
3.6916,11.466,11.466
3.757,11.636,11.636
7.6534,16.041,16.041
7.6128,19.005,19.005
7.6661,36.252,36.252
7.9364,33.654,33.654
7.7186,33.934,33.934
11.462,41.195,42.879
11.365,40.166,40.166
11.697,35.823,36.978
12.279,39.405,39.405
11.375,45.506,68.547
20.73,44.041,44.041
21.189,45.95,57.189
21.189,47.905,47.905
20.497,53.118,53.118
19.177,39.209,39.209
33.186,51.592,53.135
35.199,53.188,53.617
31.652,50.937,50.937
36.048,48.161,48.161
38.58,42.753,42.753
73.451,93.23,94.798
89.62,86.264,86.264
79.793,92.901,92.901
132.73,91.674,91.674
209.18,81.696,81.696
