2.1414,15.378,15.378
1.7918,11.991,11.991
1.8074,10.043,10.043
1.746,9.4986,9.4986
1.701,8.6637,8.6637
3.6878,15.737,15.737
3.7334,13.311,13.311
3.6835,15.155,15.155
3.6664,11.466,11.466
3.7282,11.636,11.636
7.5009,16.041,16.041
7.4224,18.888,18.888
7.8339,32.505,32.505
7.7868,36.798,36.798
7.4791,33.934,33.934
11.973,41.189,41.189
12.058,36.432,36.432
11.58,35.22,35.22
11.484,36.835,36.835
11.694,42.626,68.547
19.708,48.166,48.166
19.184,46.283,46.283
19.309,52.133,58.655
18.816,50.664,50.664
19.41,38.773,37.366
30.998,56.161,56.161
31.396,59.639,87.595
33.989,49.797,64.652
31.621,53.282,53.282
35.583,49.118,55.527
124.75,87.473,87.473
64.264,89.167,89.167
58.341,90.802,92.131
61.987,99.172,99.172
64.857,82.484,82.484
