2.0226,15.378,15.378
1.7528,11.991,11.991
1.6725,10.043,10.043
1.7001,9.4986,9.4986
1.6895,8.6637,8.6637
3.7029,15.737,15.737
5.5183,13.272,14.223
5.1546,15.155,15.155
3.6064,11.466,11.466
3.6174,11.636,11.636
7.2964,16.041,25.794
7.3363,18.888,18.888
7.1173,32.281,32.281
9.6797,36.151,43.746
7.2394,33.934,33.934
10.53,36.298,36.298
10.635,38.746,38.746
10.692,35.22,35.22
11.255,36.835,36.835
10.759,43.725,43.725
18.439,49.043,49.043
17.706,49.569,49.569
17.812,46.243,57.436
18.681,49.83,55.205
19.576,40.302,41.094
29.532,51.466,51.466
30.042,53.142,54.503
29.101,54.023,54.023
30.139,50.977,51.541
30.28,47.018,47.018
48.874,106.94,106.94
46.47,106.75,116.61
50.651,109.34,119.36
44.991,108.69,108.69
46.802,98.493,98.493
