2.253,15.378,15.378
1.7506,11.991,11.991
1.8302,10.043,10.043
1.7543,9.4986,9.4986
1.8438,8.6637,8.6637
4.2154,15.737,15.737
4.2243,13.311,13.311
4.4298,15.155,15.155
4.15,11.466,11.466
4.3093,11.636,11.636
8.9737,16.041,16.041
8.4103,18.888,18.888
9.5851,32.281,32.281
9.5063,33.654,33.654
7.7764,33.934,33.934
14.712,36.298,36.298
19.685,35.193,35.193
23.483,35.22,35.22
18.215,36.127,36.127
23.681,42.571,42.571
58.022,41.372,41.372
57.694,40.308,40.308
53.455,47.905,47.905
63.88,45.602,45.602
53.133,35.989,35.989
51.875,50.882,50.882
65.303,51.848,51.848
91.962,48.371,48.371
71.992,53.09,53.09
57.002,48.773,48.773
114.16,104.13,104.13
224.32,96.076,96.076
87.141,100.5,100.5
179.49,101.34,101.34
164.08,97.432,97.432
