1.3157,15.378,,c01s,b05s,a03s,b06s,a04s,c02s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1.2392,11.991,,c01s,a05s,b03s,a06s,b04s,c02s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1.263,11.211,,a03s,c05s,b01s,c06s,a04s,b02s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1.2331,9.4986,,a03s,c05s,b01s,a04s,b02s,c06s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1.1681,8.6637,,a05s,b01s,c03s,c04s,b02s,a06s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
6.4161,15.281,,a07s,a05s,b03s,a09s,c01s,a10s,a06s,b04s,c02s,a08s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
6.1943,13.311,,b05s,a01s,c03s,b07s,a09s,a10s,a02s,b08s,c04s,b06s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
6.6559,15.155,,a05s,b07s,c09s,c03s,a01s,b08s,c10s,a02s,a06s,c04s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
4.243,11.466,,a03s,a07s,b09s,c05s,b10s,a04s,b01s,b02s,c06s,a08s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
7.2979,12.089,,a09s,a05s,b03s,c07s,a01s,a06s,a10s,a02s,c08s,b04s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
8.6497,17.396,,a07s,b03s,c05s,c06s,a09s,b13s,a10s,b01s,c11s,c12s,a08s,b14s,b04s,b02s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
8.9533,20.792,,a01s,c03s,b05s,a02s,c11s,b06s,b07s,a13s,c04s,b09s,c12s,a14s,b10s,b08s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
9.349,35.875,,b07s,c01s,a11s,b08s,c02s,a09s,b05s,b03s,c13s,a12s,c14s,b06s,b04s,a10s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
8.8276,39.31,,c05s,b13s,a11s,c09s,a07s,c01s,a12s,b14s,c06s,a03s,c02s,c10s,a04s,a08s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
8.5576,33.934,,a07s,c09s,c13s,b03s,a08s,c01s,b05s,c02s,a11s,b04s,c10s,b06s,c14s,a12s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
15.143,49.867,,a11s,c03s,b05s,c09s,b13s,c17s,a12s,c07s,b15s,c04s,a01s,b14s,c18s,a02s,b16s,c08s,c10s,b06s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
14.613,42.06,,b09s,c03s,a07s,c13s,a17s,b11s,c05s,a18s,c04s,b12s,c14s,a01s,b15s,c06s,b10s,a08s,a02s,b16s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
15.082,38.583,,b17s,a01s,c05s,c13s,b07s,c11s,b08s,a02s,c14s,b15s,a09s,c03s,c06s,b16s,a10s,c12s,c04s,b18s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
14.468,40.519,,b09s,c15s,a05s,b10s,c13s,c07s,a03s,b17s,b01s,c11s,c16s,b02s,c12s,a06s,a04s,b18s,c08s,c14s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
15.734,48.303,,c01s,b13s,a09s,c15s,b17s,c07s,b14s,c11s,a10s,a03s,b18s,c12s,b05s,a04s,c16s,c08s,b06s,c02s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
32.384,44.194,,a03s,c15s,b05s,b11s,a17s,c23s,b19s,a09s,a10s,b12s,c07s,a21s,c08s,b13s,c24s,a04s,c01s,b14s,a22s,b20s,c16s,b06s,c02s,a18s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
34.977,54.163,,a03s,c15s,b21s,c23s,b05s,c11s,a19s,b22s,c13s,a09s,c07s,c24s,b06s,a04s,b17s,a10s,b01s,c16s,c08s,b18s,c12s,a20s,b02s,c14s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
34.9,55.336,,a17s,c13s,b09s,a11s,b23s,c01s,a18s,b24s,c02s,a07s,a12s,a21s,b05s,c03s,c15s,b10s,a19s,c14s,c04s,b06s,a20s,a08s,c16s,a22s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
33.104,53.057,,a19s,c21s,b11s,a17s,a07s,b01s,a15s,b23s,c03s,a18s,c13s,b05s,a20s,b12s,c04s,a09s,c14s,a08s,b06s,a10s,c22s,b02s,a16s,b24s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
34.097,43.394,,b05s,a07s,c19s,a17s,a01s,c11s,b13s,a15s,b23s,c09s,c20s,b14s,a21s,a03s,a16s,c10s,a18s,a04s,b24s,b06s,c12s,a02s,a22s,a08s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
77.488,53.653,,b09s,a23s,c27s,b21s,a31s,c25s,b19s,c29s,b17s,a24s,b11s,c13s,c03s,b12s,c28s,a05s,b01s,c15s,b22s,a32s,b02s,c14s,a07s,c04s,b20s,a06s,b10s,c30s,c16s,c26s,b18s,a08s,[],[],[],[],[],[],[],[]
78.358,58.773,,b07s,a19s,c17s,b11s,c01s,a31s,c03s,b27s,a25s,c18s,a32s,b05s,c13s,a21s,b23s,a15s,b28s,a26s,c09s,b12s,c02s,a16s,c10s,a29s,b24s,a20s,c14s,b06s,b08s,c04s,a30s,a22s,[],[],[],[],[],[],[],[]
79.603,54.023,,a13s,c23s,a17s,b09s,c29s,a18s,b21s,c01s,a19s,a25s,c24s,b22s,a11s,a03s,c05s,b07s,c30s,a26s,b31s,c15s,b08s,c27s,a04s,c02s,b10s,a14s,c06s,b32s,a12s,c16s,a20s,c28s,[],[],[],[],[],[],[],[]
74.777,53.282,,c07s,b27s,c13s,a09s,c21s,b19s,b29s,c25s,b23s,c17s,b03s,a10s,c11s,b20s,a31s,a05s,b24s,c08s,a15s,c22s,b01s,a06s,a16s,c18s,a32s,b02s,c12s,b04s,b28s,c26s,c14s,b30s,[],[],[],[],[],[],[],[]
77.515,51.66,,c05s,b11s,a01s,c19s,b25s,a02s,c27s,b03s,c29s,a31s,c13s,b15s,c23s,c28s,a21s,b26s,b17s,c24s,b07s,a22s,c06s,b08s,a32s,c30s,a09s,a10s,b04s,b16s,c20s,b18s,c14s,b12s,[],[],[],[],[],[],[],[]
165.2,90.741,,b33s,a25s,c21s,b09s,c01s,b27s,a31s,c35s,a39s,b37s,c19s,b07s,b29s,c05s,c17s,b10s,c11s,b30s,a15s,b34s,a03s,c36s,a23s,c20s,a40s,a26s,a13s,c02s,c18s,a04s,b28s,a16s,b38s,c12s,a24s,b08s,c22s,c06s,a14s,a32s
170.1,100.9,,b17s,c09s,b27s,c05s,a11s,c29s,b23s,b03s,a15s,b04s,a13s,c39s,c21s,a25s,a19s,b01s,c10s,a26s,c07s,b31s,b37s,c35s,a20s,b18s,c08s,c22s,a16s,b33s,b24s,c36s,a14s,a12s,c40s,b34s,b38s,b28s,c06s,b02s,c30s,b32s
167.44,107.91,,a29s,c01s,b33s,b21s,a37s,c39s,b31s,c19s,a13s,c40s,a35s,c27s,b32s,c28s,b05s,c23s,b03s,b25s,c15s,b17s,a36s,a14s,c11s,b22s,c07s,a30s,b18s,b06s,a09s,c08s,c16s,b34s,b04s,c24s,b26s,a10s,c12s,c20s,a38s,c02s
165.28,113.33,,c33s,a27s,b23s,b35s,a17s,c37s,b24s,a13s,c19s,b01s,c25s,a14s,b09s,c21s,c15s,c29s,b07s,a11s,c22s,a28s,a18s,b03s,c38s,b02s,a31s,c26s,a32s,b08s,a05s,c34s,b04s,b36s,a06s,b39s,b40s,c30s,a12s,c16s,b10s,c20s
163.02,95.71,,b19s,a25s,c39s,b05s,c13s,b35s,c40s,c07s,a01s,b20s,a27s,c31s,b36s,b37s,a33s,c15s,b06s,c21s,b11s,b23s,c03s,a26s,b29s,c09s,b38s,a17s,c08s,c14s,c32s,c10s,a18s,b12s,c22s,c16s,b24s,a02s,b30s,a34s,c04s,a28s
