2.1662,15.378,15.378
1.7261,11.991,11.991
1.8655,10.043,10.043
1.7675,9.4986,9.4986
1.7642,8.6637,8.6637
4.0588,15.737,15.737
4.2196,13.311,13.311
4.4806,15.155,15.155
4.686,11.466,11.466
5.3361,11.636,11.636
9.4055,16.041,16.041
9.6601,18.888,18.888
8.6598,32.281,32.281
8.3167,33.654,33.654
7.9714,33.934,33.934
22.289,38.381,38.381
24.811,34.11,34.11
20.245,35.196,35.196
23.42,36.835,36.835
21.37,43.873,43.873
86.314,42.949,42.949
49.897,42.237,42.237
38.527,47.314,47.314
48.895,45.211,45.211
35.811,36.063,36.063
75.674,53.656,53.656
114.19,53.141,53.141
49.818,50.067,50.067
110.63,49.287,49.287
61.219,47.486,47.486
85.393,106.94,106.94
134.65,100.87,100.87
107.27,95.954,95.954
240.95,104.32,104.32
142.9,85.981,85.981
