1.262,15.378,15.378
0.85483,11.991,11.991
0.89096,10.043,10.043
0.86098,9.4986,9.4986
0.93981,8.6637,8.6637
2.0522,15.737,15.737
2.1991,12.294,14.223
2.1468,15.155,15.155
2.0482,11.466,11.466
2.0079,11.636,11.636
5.0553,15.606,16.783
4.5284,18.888,18.888
3.7286,32.281,32.281
3.5989,33.654,43.746
3.8818,33.654,38.839
11.275,36.298,36.298
8.7898,34.11,34.11
8.5248,35.196,35.196
7.207,36.835,36.835
7.5426,42.571,42.571
13.779,40.363,41.372
18.359,40.308,40.308
21.287,47.385,66.044
15.846,45.211,45.211
11.944,36.666,48.366
38.971,51.935,67.115
21.937,50.405,50.405
30.324,48.375,48.375
27.971,50.106,50.106
28.385,43.16,43.16
62.568,90.616,100.78
37.861,94.678,94.678
48.363,92.409,99.042
39.046,98.441,127.12
47.044,85.454,85.103
