1.5429,15.378,15.378
1.2591,11.991,11.991
1.2129,10.043,10.043
1.2933,9.4986,9.4986
1.3336,8.6637,8.6637
3.0337,15.737,15.737
3.9308,12.294,14.223
3.2465,15.155,15.155
3.2606,11.466,11.466
3.3597,11.636,11.636
8.9152,15.606,16.783
7.6025,18.888,18.888
5.953,32.281,32.281
5.9252,33.654,33.654
5.5973,33.934,33.934
10.807,36.298,36.298
10.919,34.11,34.11
10.758,34.773,36.978
11.005,36.127,39.992
16.977,42.571,42.571
33.657,41.372,41.372
24.911,40.308,40.308
29.448,47.051,53.769
34.545,44.607,54.578
19.099,34.754,36.096
91.657,48.296,48.296
59.523,53.302,56.358
42.328,47.853,52.28
32.397,50.602,50.887
60.82,43.16,44.057
64.15,98.62,98.62
76.974,89.568,111.06
107.72,96.716,96.2
104.52,97.541,97.541
132,82.509,82.509
