2.1208,15.378,15.378
1.7814,11.991,11.991
1.8437,10.043,10.043
1.7214,9.4986,9.4986
1.7305,8.6637,8.6637
3.9841,15.737,15.737
4.3609,13.311,13.311
4.3622,15.155,15.155
4.1721,11.466,11.466
4.6959,11.636,11.636
8.7729,16.041,16.041
9.9261,18.888,18.888
11.538,32.281,32.281
9.6941,33.654,33.654
7.8415,33.934,33.934
24.388,36.298,36.298
21.361,34.11,34.11
15.472,35.196,35.196
18.384,36.835,36.835
14.967,45.818,45.818
35.785,42.949,42.949
72.036,42.766,42.766
43.359,47.603,47.603
56.952,45.602,45.602
37.416,36.096,36.096
92.182,51.256,51.256
68.888,52.096,52.096
58.131,49.538,49.538
55.129,51.638,51.638
133.32,46.26,46.26
155.22,92.647,92.647
137.63,100.2,100.2
103.21,105.14,105.14
270.79,107.79,107.79
143.99,90.648,90.648
