1.2651,9.18,,b05s,a03s,a04s,b06s,c01s,c02s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1.1209,7.6277,,b05s,a03s,c01s,c02s,b06s,a04s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1.1326,10.326,,a03s,b05s,c01s,b06s,a04s,c02s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1.1141,10.384,,b05s,c01s,a03s,a04s,b06s,c02s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
1.0996,6.8904,,b05s,c01s,a03s,a04s,b06s,c02s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.7451,17.653,,a07s,b03s,c05s,a08s,c09s,c10s,a01s,b04s,a02s,c06s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
4.723,14.442,,c03s,b09s,a07s,b05s,a01s,a02s,b06s,a08s,c04s,b10s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
3.9327,13.993,,c07s,a03s,c05s,a09s,a10s,b01s,c08s,a04s,b02s,c06s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
4.3504,16.842,,a07s,c05s,a03s,b01s,a04s,c06s,b02s,b09s,b10s,a08s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
4.3198,12.967,,a09s,c03s,b01s,a10s,c07s,a05s,c08s,a06s,c04s,b02s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
15.636,19.225,,a07s,c13s,a09s,c14s,b01s,b03s,c11s,b04s,a08s,c12s,c05s,a10s,c06s,b02s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
12.214,22.264,,a11s,c13s,c14s,b09s,a07s,c03s,b05s,a01s,b10s,a12s,b06s,c04s,a02s,a08s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
12.439,36.121,,b03s,c13s,a09s,a10s,b07s,b08s,c01s,a11s,b05s,c02s,b04s,c14s,a12s,b06s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
28.223,41.165,,a11s,c13s,c01s,b09s,a07s,c14s,a12s,b03s,c02s,c05s,b04s,b10s,a08s,c06s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
48.495,28.737,,c13s,c01s,a05s,b03s,c09s,a07s,c02s,a08s,b11s,c10s,b12s,c14s,b04s,a06s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
128.99,46.132,,b07s,a01s,c15s,a13s,b17s,b18s,c03s,a02s,c16s,b05s,a14s,b06s,b08s,b11s,a09s,b12s,c04s,a10s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
107.63,46.555,,a07s,c05s,b15s,c13s,a01s,b09s,c03s,c06s,b10s,a08s,a17s,b11s,a18s,c14s,b12s,c04s,b16s,a02s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
73.987,50.476,,c05s,b09s,a11s,b13s,a03s,c15s,b07s,b17s,a01s,b08s,a04s,b18s,c06s,a02s,b14s,b10s,a12s,c16s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
92.462,52.188,,b09s,a07s,c05s,c13s,b01s,a03s,b10s,c11s,c06s,a15s,a08s,c14s,b02s,a04s,b17s,c12s,a16s,b18s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
85.021,48.955,,b09s,c01s,a11s,c05s,b03s,a15s,c02s,b04s,c06s,b13s,a07s,a16s,b10s,c17s,a08s,c18s,b14s,a12s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
168.42,63.242,,c07s,a03s,b05s,a09s,a19s,c23s,b21s,a01s,c13s,a11s,b06s,c14s,b22s,c08s,a02s,c15s,a12s,c24s,a20s,a10s,c16s,b17s,a04s,b18s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
283.18,69.833,,c17s,a11s,b21s,c13s,b07s,b05s,c18s,c03s,b19s,a01s,b08s,b09s,a02s,c14s,c15s,b06s,c16s,a23s,b10s,a24s,b22s,a12s,c04s,b20s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
156.39,78.645,,a11s,b07s,c03s,a17s,a21s,b09s,c23s,c01s,b08s,a19s,b05s,c24s,c04s,b15s,b16s,c13s,a22s,b10s,c02s,a18s,a12s,c14s,a20s,b06s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
313.17,79.7,,b01s,a09s,c23s,a19s,a17s,c07s,b05s,a13s,b06s,a14s,a20s,b11s,c24s,a03s,b21s,a10s,a15s,b22s,b12s,a16s,c08s,a04s,a18s,b02s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
286.64,52.031,,c13s,b15s,a23s,a07s,c21s,a08s,a05s,c09s,a11s,b17s,c14s,a12s,b03s,a01s,c19s,b16s,c10s,a24s,c22s,a02s,b04s,a06s,c20s,b18s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
