2.246,15.378,15.378
1.9426,11.991,11.991
1.9117,10.043,10.043
1.8921,9.4986,9.4986
1.934,8.6637,8.6637
3.9864,15.737,15.737
3.9927,13.311,13.311
4.065,15.155,15.155
3.9645,11.466,11.466
3.9593,11.636,11.636
7.7963,14.422,25.794
7.9332,18.888,18.888
7.8522,35.407,35.407
7.8645,33.654,43.746
7.7345,33.934,33.934
11.417,43.335,43.335
11.553,35.193,35.193
11.618,35.196,35.196
11.696,39.844,39.844
11.37,47.58,47.58
19.123,42.949,42.949
19.164,48.979,51.328
19.188,49.547,49.547
19.051,52.711,52.711
19.123,37.366,37.366
30.062,59.312,59.312
30.46,54.848,59.209
30.099,54.023,54.023
30.518,52.754,54.719
30.755,48.772,48.772
44,106.94,106.94
44.099,105.67,105.67
45.054,116.73,114.02
44.164,116.2,116.2
46.006,96.388,102.44
