2.2929,15.378,15.378
2.0186,11.991,11.991
2.1106,10.043,10.043
2.2178,9.4986,9.4986
2.2648,8.6637,8.6637
5.4476,15.737,15.737
6.1744,12.294,14.223
5.3595,15.155,15.155
5.3315,11.466,11.466
5.8385,11.636,11.636
25.448,14.888,17.8
10.798,18.888,18.888
11.625,32.281,32.281
10.962,33.654,33.654
9.8995,33.934,33.934
19.026,36.298,36.298
19.024,34.11,34.11
23.019,34.036,35.649
22.353,36.127,43.799
16.684,42.571,42.571
42.326,41.372,41.372
32.848,40.308,40.308
71.554,43.661,53.036
52.553,44.336,44.336
83.342,34.42,34.42
130.37,46.831,51.587
148.74,48.429,49.504
138.22,44.817,59.908
66.685,47,47
127.08,42.753,42.753
171.97,95.128,95.128
231.24,86.264,86.264
201.53,89.297,99.805
167.17,91.674,91.674
237.48,81.696,81.696
