1.4247,15.378,15.378
1.0884,11.991,11.991
1.0075,10.043,10.043
1.1449,9.4986,9.4986
1.0816,8.6637,8.6637
2.5351,15.737,15.737
3.6448,12.294,14.223
2.6507,15.155,15.155
2.4519,11.466,11.466
2.6679,11.636,11.636
4.9788,16.041,16.041
8.2508,18.484,19.005
5.8352,32.281,32.281
4.9463,33.654,33.654
7.6175,30.258,35.201
9.604,36.298,36.298
7.9636,34.11,34.11
8.0124,34.194,36.59
8.8202,36.127,36.127
7.0988,42.571,42.571
19.989,40.363,41.372
24.289,42.237,42.237
16.521,46.214,46.214
15.156,44.87,54.203
18.352,34.667,34.667
46.834,49.758,49.758
26.825,49.504,49.504
32.483,47.313,47.313
57.797,48.615,52.088
66.01,42.753,42.753
100.67,91.924,91.924
62.468,91.609,91.609
64.711,92.409,99.042
64.262,96.973,104.35
90.615,82.847,82.847
