1.8236,15.378,15.378
1.4537,11.991,11.991
1.3983,10.043,10.043
1.3977,9.4986,9.4986
1.4784,8.6637,8.6637
3.1893,15.737,15.737
3.1706,13.311,13.311
3.4698,15.155,15.155
3.3547,11.466,11.466
3.5784,11.636,11.636
7.6171,16.041,16.041
6.5788,18.888,18.888
9.7729,32.281,32.281
8.5548,33.654,33.654
5.9007,33.934,33.934
13.915,36.298,36.298
15.893,34.11,34.11
14.093,35.196,35.196
18.816,36.835,36.835
12.963,42.571,42.571
24.459,46.348,46.348
66.112,42.237,42.237
32.007,47.905,47.905
21.87,45.602,45.602
23.168,35.989,35.989
102.55,50.401,50.401
72.669,48.802,48.802
66.358,50.026,50.026
86.251,50.454,50.454
145.13,42.753,42.753
100.14,100.8,100.8
68.176,99.148,99.148
105.15,103.56,103.56
124.8,101.03,101.03
64.397,89.823,89.823
