0.10676,15.378,,b05s,a03s,b06s,a04s,c01s,c02s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0.014543,21.297,,b05s,c03s,b06s,c01s,c04s,c02s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0.007225,11.211,,a03s,c05s,b01s,c06s,a04s,b02s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0.008401,9.4986,,a03s,c05s,b01s,a04s,b02s,c06s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0.015867,10.212,,b01s,a03s,b05s,a04s,b02s,b06s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0.021944,15.737,,b03s,a07s,a05s,a09s,c01s,a06s,a10s,b04s,c02s,a08s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0.022831,16.135,,a01s,c03s,b05s,c07s,a09s,a02s,c08s,b06s,a10s,c04s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0.021313,19.126,,a03s,a09s,c07s,b05s,a04s,c01s,a10s,c08s,b06s,c02s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0.020191,14.322,,a03s,c05s,b09s,a07s,b10s,a04s,c01s,c02s,a08s,c06s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0.014554,12.297,,b07s,c09s,a05s,a01s,b03s,c10s,a06s,b04s,a02s,b08s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0.03082,19.319,,b03s,a09s,c05s,b07s,a10s,c06s,a13s,c01s,b04s,a14s,b11s,b08s,c02s,b12s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0.0309,20.792,,a01s,c03s,b05s,a02s,c11s,b06s,b07s,a13s,c04s,b09s,c12s,a14s,b10s,b08s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0.029655,41.585,,c01s,b09s,a11s,b07s,c02s,b08s,a05s,c13s,a12s,c03s,b10s,c14s,a06s,c04s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0.027566,39.31,,b13s,c05s,a11s,c09s,a07s,c01s,b14s,a12s,c06s,a03s,c02s,c10s,a04s,a08s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0.028888,33.934,,a07s,c09s,c13s,b03s,a08s,c01s,b05s,c02s,a11s,b04s,c10s,b06s,c14s,a12s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0.047482,50.027,,b11s,a09s,c01s,b05s,a17s,c03s,a07s,b13s,a15s,c02s,b06s,a18s,b12s,c04s,a08s,a10s,b14s,a16s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0.046884,51.597,,a07s,c05s,b15s,c13s,a09s,c03s,a17s,c01s,b16s,a11s,c14s,c06s,a12s,c04s,a08s,a10s,c02s,a18s,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
