1.5988,15.378,15.378
1.3821,11.991,11.991
1.2209,10.043,10.043
1.2161,9.4986,9.4986
1.2428,8.6637,8.6637
2.6627,15.737,15.737
4.0701,12.294,14.223
2.8856,15.155,15.155
2.7578,11.466,11.466
3.0005,11.636,11.636
5.8468,16.008,17.8
5.8615,18.888,18.888
7.2463,32.281,32.281
6.2831,33.654,33.654
5.8246,33.457,38.839
11.453,36.298,36.298
8.8813,34.11,34.11
17.699,34.773,36.978
9.811,36.127,36.127
9.0859,42.571,42.571
24.335,41.372,41.372
32.84,40.308,40.308
27.666,47.314,54.046
21.284,44.336,44.336
36.297,34.127,37.767
60.054,49.199,49.199
30.122,50.406,51.501
35.927,48.266,49.301
52.306,49.218,49.218
44.675,43.16,43.16
92.571,98.772,98.378
100.47,86.164,107.51
121.74,93.397,93.397
157.16,94.608,94.608
70.721,84.229,84.229
