2.2769,15.378,15.378
1.7597,11.991,11.991
1.9102,10.043,10.043
1.849,9.4986,9.4986
1.8207,8.6637,8.6637
5.8276,15.281,15.737
4.0671,13.311,13.311
4.7521,15.155,15.155
3.8248,11.466,11.466
3.9529,11.636,11.636
8.4261,16.184,16.041
8.6797,18.888,18.888
7.9067,32.281,32.281
7.7776,39.31,39.31
9.6634,33.934,33.934
11.903,41.189,41.189
11.787,36.751,36.751
12.423,35.984,35.718
12.466,39.844,39.844
11.697,42.571,42.571
19.769,48.166,48.166
18.875,47.182,47.182
18.728,51.359,51.359
18.631,52.345,52.345
19.204,38.773,37.366
30.174,61.741,61.741
30.605,54.474,55.118
29.377,50.067,50.067
29.982,53.282,53.282
29.979,51.66,51.66
44.05,106.94,106.94
45.5,106.37,106.26
43.855,113.79,125.15
44.067,113.69,121.81
44.259,98.493,98.493
