2.0922,15.378,15.378
1.8264,11.991,11.991
1.7162,10.043,10.043
1.8116,9.4986,9.4986
1.7176,8.6637,8.6637
3.6753,15.737,15.737
3.6501,13.311,13.311
3.6553,15.155,15.155
3.7532,11.466,11.466
3.6437,11.636,11.636
7.3665,16.479,16.479
7.4011,18.888,18.888
7.6796,35.407,35.407
7.3723,37.629,38.103
7.2546,33.934,33.934
10.777,36.298,36.298
11.213,36.08,36.08
10.571,38.308,44.735
10.556,38.14,38.14
10.539,47.361,47.361
18.053,49.408,50.622
17.852,47.521,51.861
18.168,50.254,50.254
18.572,50.406,53.049
18.181,42.477,41.988
30.425,56.19,80.562
29.311,55.677,55.677
28.895,54.023,54.023
28.964,53.282,53.282
29.722,51.66,51.66
44.924,103.37,100.4
42.545,114.76,134.83
42.934,99.163,95.954
43.183,118.79,118.79
42.251,98.493,98.493
