2.0133,15.378,15.378
1.6151,11.991,11.991
1.6668,10.043,10.043
1.5944,9.4986,9.4986
1.7422,8.6637,8.6637
3.7409,15.737,15.737
3.7811,13.311,13.311
4.6808,15.155,15.155
3.7168,11.466,11.466
5.8491,11.636,11.636
9.5162,16.041,16.041
7.4171,18.888,18.888
7.5279,32.281,32.281
10.868,33.654,33.654
7.1273,33.934,33.934
13.657,36.298,36.298
14.883,34.11,34.11
20.282,35.196,35.196
19.665,36.835,36.835
25.752,46.588,46.588
23.877,42.949,42.949
29.02,46.283,46.283
37.47,47.54,47.54
58.118,44.336,44.336
46.691,36.063,36.063
66.517,53.168,53.168
61.752,57.099,57.099
44.779,50.094,50.094
44.008,53.282,53.282
126.92,43.16,43.16
168.69,101.41,101.41
176.16,97.969,97.969
140.07,100.2,100.2
103.61,107.59,107.59
125.52,85.586,85.586
