2.4239,15.378,15.378
1.9683,11.991,11.991
2.0484,10.043,10.043
2.1266,9.4986,9.4986
2.1393,8.6637,8.6637
4.9376,15.737,15.737
6.6807,12.294,14.223
5.8078,15.155,15.155
4.9738,11.466,11.466
4.9891,11.636,11.636
11.692,15.606,16.783
12.368,17.152,19.542
10.296,32.281,32.281
9.851,33.654,43.746
14.517,30.258,35.201
16.604,36.298,36.298
17.481,34.11,34.11
32.091,33.567,36.59
16.32,36.127,43.799
16.084,42.571,42.571
40.167,41.372,41.372
49.565,40.308,40.308
34.611,44.431,58.727
50.545,43.504,49.005
55.133,34.42,34.42
93.551,47.613,52.369
60.086,51.102,51.102
59.962,48.192,48.192
99.563,49.146,50.729
88.326,43.16,43.16
108.41,94.448,98.955
166.35,87.787,87.787
120.46,91.141,92.988
150.68,91.674,91.674
162.26,81.696,81.696
