2.4036,15.378,15.378
1.9509,11.991,11.991
2.0529,10.043,10.043
2.152,9.4986,9.4986
2.195,8.6637,8.6637
4.9352,15.737,15.737
5.7135,12.294,14.223
5.189,15.155,15.155
4.9452,11.466,11.466
4.9661,11.636,11.636
22.556,14.888,17.8
14.694,18.484,19.005
10.024,32.281,32.281
10.171,33.654,33.654
12.39,32.774,35.201
16.461,36.298,36.298
15.301,34.11,34.11
21.363,34.058,35.22
15.423,36.127,36.127
19.018,42.571,42.571
54.116,40.363,41.372
67.546,41.802,42.237
27.85,46.035,53.769
36.751,46.337,46.337
38.917,34.127,35.764
55.568,51.965,56.132
83.591,49.534,49.534
82.639,45.5,50.642
68.461,49.037,65.36
153.69,43.16,43.16
111.58,93.026,100.78
175.74,90.802,114.36
157.53,92.748,92.748
104.71,91.674,91.674
169.22,83.181,89.903
