1.9946,15.378,15.378
1.6873,11.991,11.991
1.704,10.043,10.043
1.6736,9.4986,9.4986
1.6884,8.6637,8.6637
3.5571,15.737,15.737
3.5435,13.311,13.311
3.5581,15.155,15.155
3.6224,11.466,11.466
3.6091,11.636,11.636
7.033,16.783,16.783
7.3084,17.152,19.542
7.1621,33.321,33.321
7.1702,33.654,33.654
7.0727,33.934,33.934
10.54,39.444,39.444
10.353,35.193,35.193
10.215,36.59,36.59
10.347,36.835,36.835
10.395,50.034,54.421
17.316,48.293,55.789
17.068,48.078,47.748
17.327,53.322,53.322
17.181,48.45,47.911
17.152,39.334,39.334
27.421,58.365,60.948
26.965,56.041,54.353
27.875,50.932,53.462
27.779,50.791,56.515
27.172,48.366,48.366
39.419,100.48,129.7
40.29,115.54,132.59
40.332,112.21,117.7
40.531,112.97,112.97
40.838,98.493,98.493
