1.4774,15.378,15.378
1.2823,11.991,11.991
1.2063,10.043,10.043
1.0965,9.4986,9.4986
1.2067,8.6637,8.6637
2.5456,15.737,15.737
3.0676,13.311,13.311
3.3164,15.155,15.155
2.6047,11.466,11.466
2.9054,11.636,11.636
5.8525,16.041,16.041
6.6912,18.888,18.888
5.9502,32.281,32.281
9.3427,33.654,33.654
4.7602,33.934,33.934
16.714,36.298,36.298
19.677,34.11,34.11
20.072,35.22,35.22
23.466,36.127,36.127
14.847,42.571,42.571
31.654,44.041,44.041
18.797,45.708,45.708
22.15,48.608,48.608
23.045,44.336,44.336
43.123,36.744,36.744
48.275,50.645,50.645
60.094,51.991,51.991
76.016,48.659,48.659
54.993,51.242,51.242
47.312,46.575,46.575
52.682,106.94,106.94
63.781,95.545,95.545
114.08,98.227,98.227
106.98,97.134,97.134
84.187,92.195,92.195
