3.658,15.378,15.378
3.6167,11.991,11.991
3.4344,10.043,10.043
3.6561,9.4986,9.4986
3.5517,8.6637,8.6637
13.619,15.281,15.737
9.6114,13.311,13.311
10.523,15.155,15.155
9.2704,11.466,11.466
10.866,11.636,11.636
29.689,14.888,17.8
21.909,18.888,18.888
21.839,32.281,32.281
26.222,33.654,33.654
22.603,33.457,38.839
35.346,36.298,36.298
29.381,33.895,36.902
38.946,34.058,35.22
32.233,36.127,36.127
36.572,42.571,42.571
100.42,40.363,41.372
81.805,40.308,40.308
74.323,44.431,58.727
56.42,44.336,44.336
88.117,34.106,39.998
154.03,46.859,51.587
212.78,46.317,48.294
293.91,44.817,59.908
98.168,45.156,55.495
152.25,42.46,42.919
345.44,85.629,94.236
455.47,83.317,89.377
443.22,89.033,92.988
256.77,91.674,91.674
279.23,81.696,81.696
