1.2101,15.378,15.378
0.89718,11.991,11.991
0.93445,10.043,10.043
0.90335,9.4986,9.4986
0.95333,8.6637,8.6637
2.2108,15.737,15.737
3.3014,12.294,14.223
2.4488,15.155,15.155
2.1993,11.466,11.466
2.3582,11.636,11.636
8.5684,14.888,17.8
7.8807,18.334,19.542
5.2268,32.281,32.281
5.1036,33.654,33.654
6.4565,33.028,35.851
7.9309,36.298,36.298
10.51,34.11,34.11
11.635,34.938,51.528
10.456,36.127,36.127
8.4569,42.571,42.571
23.485,42.846,46.952
27.675,42.237,42.237
13.07,47.314,47.314
21.836,45.602,45.602
13.204,34.42,34.42
34.853,48.36,48.36
25.102,48.811,53.358
35.568,49.26,55.494
51.425,50.007,59.39
29.698,43.647,43.16
37.173,91.361,109.17
79.502,92.079,92.497
47.442,96.422,111.57
116.26,99.643,101.5
47.971,83.339,83.339
