2.1352,15.378,15.378
1.7547,11.991,11.991
1.8101,10.043,10.043
1.7256,9.4986,9.4986
1.7259,8.6637,8.6637
4.0092,15.281,15.737
5.882,12.294,14.223
4.012,15.155,15.155
3.9217,11.466,11.466
3.9155,11.636,11.636
8.0609,16.041,16.041
12.86,18.484,19.005
8.6035,32.281,32.281
8.5711,33.654,33.654
7.9244,33.934,33.934
13.419,38.381,38.381
13.838,35.193,35.193
13.237,35.196,35.196
13.385,36.835,36.835
12.478,46.588,47.958
24.26,44.825,44.825
26.408,42.237,42.647
23.27,45.411,48.435
23.826,44.336,44.336
22.77,40.686,41.988
40.767,50.204,59.098
35.993,55.368,62.633
41.192,46.053,46.053
40.983,51.09,51.09
48.996,44.347,44.347
127.21,89.768,89.768
129.44,88.032,97.814
127.92,87.103,101.99
101.06,92.33,100.61
145.16,81.696,81.696
