1.8452,15.378,15.378
1.3459,11.991,11.991
1.4076,10.043,10.043
1.5032,9.4986,9.4986
1.5967,8.6637,8.6637
6.9289,15.281,15.737
3.937,12.294,14.223
3.4765,15.155,15.155
3.598,11.466,11.466
4.0921,11.636,11.636
10.741,15.606,16.783
11.876,18.381,19.09
6.9525,32.281,32.281
7.4168,33.654,33.654
6.4876,33.934,33.934
12.113,36.298,36.298
10.899,34.11,34.11
17.213,34.938,51.528
20.352,36.127,36.127
11.492,42.626,68.547
29.32,40.363,41.372
48.975,40.308,40.308
40.79,46.035,53.769
42.924,44.336,44.336
39.825,34.42,34.42
44.776,51.433,51.433
43.398,52.029,52.029
73.395,48.696,48.696
42.433,49.629,49.629
56.652,43.16,43.16
144.44,96.879,96.879
97.822,84.505,84.505
70.669,96.294,121.23
65.065,101.21,100.58
92.799,82.744,83.339
