2.0826,15.378,15.378
1.6309,11.991,11.991
1.6531,10.043,10.043
1.7448,9.4986,9.4986
1.7751,8.6637,8.6637
6.0445,15.737,15.737
5.285,13.311,13.311
4.7972,15.155,15.155
6.8336,11.466,11.466
5.2684,11.636,11.636
16.618,14.888,17.8
18.976,18.888,18.888
15.098,32.281,32.281
21.396,33.654,33.654
13.276,33.934,33.934
40.372,36.298,36.298
24.446,34.11,34.11
41.604,34.036,35.649
32.235,36.127,36.127
23.9,42.571,42.571
55.337,41.372,41.372
81.576,40.308,40.308
39.36,45.411,48.435
75.549,44.336,44.336
61.727,34.127,35.764
146.68,46.859,48.414
122.29,46.442,46.442
175.54,46.184,46.184
140.02,46.309,46.309
201.32,42.753,42.753
367.11,88.207,97.786
347.61,83.826,115.08
402.63,87.014,88.883
255.68,92.829,92.829
385.71,81.696,81.696
