1.5003,15.378,15.378
1.1332,11.991,11.991
1.2151,10.043,10.043
1.241,9.4986,9.4986
1.2543,8.6637,8.6637
2.9121,15.737,15.737
2.9053,13.311,13.311
2.9011,15.155,15.155
2.8778,11.466,11.466
2.9857,11.636,11.636
12.505,15.976,16.783
6.3445,18.119,20.312
5.8099,32.281,32.281
6.2832,33.654,33.654
5.1265,33.934,33.934
10.025,36.298,36.298
12.318,34.11,34.11
16.301,34.773,36.978
10.084,36.127,36.127
8.9901,42.571,42.571
25.499,41.372,41.372
30.001,40.308,40.308
21.266,46.978,48.608
32.99,43.422,49.005
22.954,35.764,35.764
34.541,48.608,48.36
44.387,49.098,59.582
102.2,48.436,48.436
62.038,47.957,62.464
40.846,43.098,43.098
79.372,93.903,98.243
148.02,90.111,126.93
90.822,91.141,92.988
65.696,103.73,103.73
111.23,82.473,91.667
